CÓDIGO RENIPRESS,lat,lon
00008906,-12.3962712,-72.55921518
00002489,-12.75387959,-73.13530686
00002484,-13.03595793,-72.83162823
00002480,-13.09184291,-72.9332047
00030706,-12.52134045,-73.83842132
00002485,-13.29102663,-73.26404332
00002488,-12.91766333,-73.52675833
00002505,-14.06766093,-71.7560456
00002510,-13.32281387,-71.5911389
00011747,-13.682186,-71.6559364
00002532,-13.69159142,-71.63985303
00006977,-13.66695216,-71.32332576
00002538,-13.82034063,-71.54147562
00034371,-13.3057641,-72.1156281
00030722,-13.27779673,-72.1848881
00031167,-13.397375,-72.052955
00002546,-13.15529272,-72.52498628
00033245,-12.78561973,-74.96698248
00033910,-12.7863899,-74.9865598
00029164,-12.78567413,-74.96716595
00028483,-12.78491837,-74.98474781
00030446,-12.781173,-74.98741019
00003874,-12.70239103,-74.86500688
00016723,-12.4931165,-74.77160122
00016016,-12.68829153,-74.8325868
00003870,-12.57878979,-74.8850243
00003891,-12.53476215,-74.93410231
00007342,-12.66501557,-74.95060447
00009499,-12.55447559,-75.21383645
00004121,-12.51401154,-75.2285356
00004119,-12.47720937,-75.18353132
00006824,-12.79793721,-74.74369745
00011190,-12.78262709,-74.74230346
00003884,-12.77758442,-74.76282465
00020922,-12.7843829,-74.9785343
00003921,-12.80294683,-74.53536716
00003934,-12.69111555,-74.62306867
00007385,-13.02455833,-74.74219167
00007290,-13.03472667,-74.74114667
00003950,-13.05413295,-74.75897899
00011769,-12.975585,-74.83759333
00028780,-12.86899753,-74.67866874
00003952,-12.86647333,-74.624355
00024842,-12.9398442,-74.8046796
00011199,-12.95214667,-74.5582
00003972,-12.95466907,-74.49133299
00004003,-13.34458618,-75.33195039
00004029,-13.293113,-75.5423734
00004027,-13.2935,-75.541888
00003983,-12.78723957,-74.35785624
00007708,-12.59431042,-74.38390887
00004000,-12.508697,-74.4760088
00011211,-12.52576018,-74.51694644
00004037,-13.60869804,-75.39499615
00004042,-13.33131333,-74.98081
00004068,-13.9798452,-74.97633593
00004052,-13.72568,-75.27372
00009133,-12.40068909,-74.86689697
00007108,-12.41474895,-75.02287544
00007395,-12.46135772,-74.97111772
00004098,-12.36500439,-75.05499544
00004099,-12.44364033,-74.94766629
00003892,-12.48473706,-74.90612685
00004084,-12.31413632,-74.84295128
00007289,-12.10103184,-74.4736108
00004114,-12.29151737,-74.9117381
00004108,-12.25854017,-75.01211432
00004107,-12.29940898,-75.00412301
00032253,-12.16499547,-74.78679115
00019233,-12.22281628,-74.74453121
00012905,-12.24880776,-74.69189943
00006628,-12.15137162,-74.54402226
00011431,-12.49899898,-74.69074794
00006914,-12.46490474,-74.72653694
00003894,-12.4673102,-74.7220017
00036058,-9.93060912,-76.2388983
00032102,-9.93040833,-76.23977002
00030790,-9.930196,-76.2419633
00030226,-9.9207648,-76.2410843
00020974,-9.9261799,-76.235364
00028854,-9.9269025,-76.24125145
00029688,-9.92687512,-76.24066261
00028623,-9.9298454,-76.2432653
00026885,-9.9298454,-76.2432653
00024574,-9.9326463,-76.2452191
00024654,-9.9207648,-76.2410843
00000788,-9.8965197,-76.26378273
00000786,-9.88877386,-76.22580488
00011592,-9.930584,-76.236904
00032372,-9.9383207,-76.2400999
00000775,-9.80266248,-76.06979889
00000770,-9.80666667,-76.30608
00000773,-9.79226,-76.31220167
00007044,-9.79349167,-76.354835
00000771,-9.85352667,-76.19737
00000768,-9.80443653,-76.27424996
00000757,-9.95841525,-76.24915061
00031094,-10.12850491,-76.20628148
00000816,-10.13988297,-75.97321322
00000829,-10.30466988,-76.41810741
00000830,-10.26651234,-76.26785631
00007313,-10.29458031,-76.33262496
00026789,-10.2476212,-76.1254478
00000838,-10.29684325,-76.17804492
00000854,-9.63755149,-76.73338976
00000887,-9.55124821,-76.81844736
00006888,-9.57197986,-76.73826318
00000972,-9.2786943,-76.4006544
00000965,-9.27945101,-76.39677544
00019155,-9.42964846,-76.80866145
00009180,-9.30463833,-76.00207
00028772,-8.90952527,-76.0936689
00000956,-8.87048,-76.12713
00000955,-8.77640464,-76.19907971
00026892,-9.23333,-75.9833
00000944,-9.17507072,-75.96314772
00000934,-9.32265335,-76.03448863
00000869,-8.6049359,-77.1487722
00000961,-8.54644,-76.52276
00000867,-8.76872667,-77.18763667
00000875,-8.73575333,-77.13689333
00019533,-9.84014875,-75.79813207
00009454,-9.96668437,-76.06235399
00000784,-9.94443711,-76.03514472
00032280,-9.3789658,-74.9653966
00026073,-9.6277897,-74.9749415
00000809,-10.067075,-76.73042167
00000859,-9.9143391,-76.631794
00000863,-9.74379,-76.64836333
00026097,-9.83012804,-76.656209
00018912,-9.83807167,-76.67754667
00017073,-9.89464254,-76.58118545
00036579,-14.06915237,-75.72910909
00036929,-14.0667754,-75.728762
00036920,-14.0742993,-75.7291347
00035769,-14.06725689,-75.72965804
00036196,-14.07322956,-75.73075846
00034837,-14.07546,-75.7341811
00034829,-14.0732,-75.74253
00034398,-14.0627381,-75.7264258
00033289,-14.06419631,-75.73564704
00034403,-14.0661681,-75.7277239
00033504,-14.0720671,-75.7246725
00033281,-14.06295861,-75.73484876
00031721,-14.07546,-75.7341811
00028793,-14.074204,-75.743184
00031049,-14.07546,-75.7341811
00028248,-14.07546,-75.7341811
00027933,-13.7069381,-76.2013391
00018034,-14.06315603,-75.73964215
00014150,-14.074867,-75.743833
00021515,-14.07546,-75.7341811
00003361,-14.08042,-75.73361333
00003395,-14.11472667,-75.67655667
00003368,-14.06543387,-75.72158669
00003367,-14.04952511,-75.69881688
00003370,-14.12779,-75.70722833
00003384,-13.91049541,-75.95283072
00003364,-14.01161476,-75.73691643
00033577,-14.0451129,-75.7504006
00003380,-14.02097,-75.74593
00034030,-13.4271522,-76.1359808
00011257,-13.4092,-76.131821
00034027,-13.4047721,-76.1269738
00003441,-13.12515,-75.77891667
00003457,-14.83705,-74.92014167
00003452,-14.64470333,-75.06946167
00035138,-15.3663093,-75.1563622
00013891,-15.3639647,-75.1691305
00003455,-14.97151667,-74.87048667
00003462,-14.52941667,-75.19894167
00003467,-14.24239667,-75.10750167
00030605,-13.7134562,-76.1841701
00003472,-13.71460667,-76.18514
00009651,-13.7095883,-76.1947019
00003483,-13.716155,-76.03432
00025542,-13.6916945,-76.0229842
00003491,-13.83135167,-76.13943167
00010553,-13.7310715,-76.2203908
00035462,-12.06595374,-75.20727743
00035038,-12.0602042,-75.2039952
00034959,-12.0698536,-75.2049744
00034960,-12.06051762,-75.20270414
00018777,-12.07348545,-75.22094329
00000731,-12.03616685,-75.1940771
00027004,-12.0686357,-75.2102976
00018876,-12.0660133,-75.20664129
00013127,-12.0686357,-75.2102976
00020666,-12.0659735,-75.2013829
00028868,-12.0604997,-75.2050604
00028851,-12.05876468,-75.20360231
00028673,-12.06744489,-75.21108617
00010952,-12.055296,-75.254646
00000694,-12.34041705,-75.25393018
00000697,-12.29606114,-75.29929283
00000699,-12.30762863,-75.25866009
00035001,-12.08665696,-75.20401156
00032834,-12.08281984,-75.20491144
00032262,-12.0864542,-75.2020546
00028867,-12.0686357,-75.2102976
00016722,-12.0887381,-75.1939345
00014702,-12.08272894,-75.20166416
00030198,-12.08278127,-75.20701777
00000615,-12.22034638,-75.16683164
00012469,-12.20528665,-75.21229168
00035030,-12.0624834,-75.2261691
00033859,-12.05353309,-75.22713571
00033192,-12.05977295,-75.21094055
00030199,-12.0634755,-75.2162166
00027694,-12.0601294,-75.2153909
00000711,-12.02860595,-75.22763225
00030196,-12.0573988,-75.2171652
00026792,-12.0622174,-75.218657
00025383,-12.0737234,-75.2115675
00013047,-12.06881428,-75.21025774
00025188,-12.0573099,-75.2173617
00010031,-12.06459249,-75.21666674
00008181,-12.06039565,-75.21651253
00000714,-12.04690297,-75.21516966
00000709,-12.04525071,-75.217515
00000708,-11.99511529,-75.20950675
00000664,-11.90736505,-75.26290637
00000742,-11.9139573,-74.95291479
00000625,-12.22430654,-75.10680257
00000721,-11.92055758,-75.24891996
00034715,-12.1446,-75.156286
00000726,-12.0170586,-75.28153974
00012468,-11.81264565,-74.94411029
00000668,-11.81453069,-74.78497706
00000671,-11.92220884,-75.31124063
00000746,-11.94735721,-75.39775043
00000676,-11.66288859,-75.09947685
00000682,-11.62876069,-75.04646851
00000686,-11.61332782,-75.09136093
00000688,-11.88562549,-75.3664338
00011913,-11.054303,-75.326726
00035582,-10.8812955,-75.0611147
00007319,-10.95838333,-75.12549167
00014385,-10.88153167,-75.14075167
00007361,-11.1607132,-74.88450211
00000351,-10.90186898,-74.82649965
00034252,-11.7651614,-75.49794047
00000412,-11.82041344,-75.30033476
00000361,-11.45286691,-75.25303833
00000402,-11.8333434,-75.43533413
00000372,-11.85254167,-75.49219167
00000375,-11.8193837,-75.50801448
00000416,-11.84965782,-75.38335947
00000376,-11.79032167,-75.48581667
00000537,-10.92531,-76.06391667
00000551,-11.09163242,-76.14909561
00000605,-10.98919,-75.90061833
00000602,-10.94503167,-75.915275
00007186,-11.35264844,-74.67954258
00000488,-11.32923244,-74.68829714
00034003,-11.28701605,-74.41223584
00000439,-11.33506598,-74.52850568
00021797,-11.3943368,-74.44548588
00000457,-11.52866509,-74.43354148
00000442,-11.4278694,-74.49095197
00000506,-11.09432837,-74.70111904
00000516,-12.20106837,-73.99990395
00000466,-10.90906692,-73.727997
00006877,-11.00237926,-74.52505356
00000470,-11.21169042,-73.91731666
00000520,-11.42508388,-75.69261968
00000542,-11.26602291,-75.64738585
00000547,-11.27516788,-75.66283572
00000598,-11.37460039,-75.73234932
00000575,-11.43372922,-75.53234093
00000574,-11.37263859,-75.54419452
00000581,-11.43180949,-75.57828703
00000580,-11.36888005,-75.57553126
00025667,-11.59762308,-76.19200457
00010108,-11.60717263,-76.10294482
00021450,-11.5945289,-76.08265625
00008674,-11.587173,-76.06133551
00000564,-11.47414939,-75.95992257
00028855,-11.54464356,-75.930058
00035442,-11.739874,-76.0565386
00012191,-12.0620893,-75.2890399
00000650,-12.15352025,-75.2618349
00000654,-12.04201215,-75.36478302
00018454,-12.08682947,-75.24216329
00000657,-12.11727594,-75.28905657
00012470,-12.10822752,-75.4709543
00000660,-12.10474464,-75.24627962
00036669,-8.11856008,-79.02457485
00035684,-8.1039167,-79.03770343
00033987,-8.1026684,-79.0381056
00032632,-8.1021587,-79.0377314
00033043,-8.12816,-79.03953
00032130,-8.1013112,-79.04416248
00031319,-8.10205834,-79.03669427
00031046,-8.1170126,-79.0294871
00019424,-8.1270487,-79.0314757
00027028,-8.11871251,-79.02576935
00025005,-8.1016199,-79.03521153
00018404,-8.1218187,-79.034041
00028475,-8.1012851,-79.0368523
00026641,-8.1160962,-79.0239778
00012084,-8.1090524,-79.0215336
00015065,-8.10154422,-79.03526114
00020853,-8.0994746,-79.0412696
00020387,-8.11356285,-79.03347696
00021267,-8.1162257,-79.0274517
00009042,-8.0996179,-79.0120577
00035675,-8.0698983,-79.0106012
00009041,-8.07474667,-79.00711
00013765,-8.089447,-79.0237771
00009278,-8.07781318,-79.02238319
00035467,-8.1324705,-79.0426779
00033966,-8.14460892,-79.05439516
00032629,-8.1339178,-79.046992
00017652,-8.129027,-79.0434946
00005245,-8.13133841,-79.04987749
00009043,-7.71742333,-79.11440667
00005267,-7.793425,-79.27420833
00012107,-7.7342484,-79.2986668
00005367,-7.44051692,-77.69283441
00005369,-7.54691903,-77.59877021
00031531,-7.224602,-79.4348348
00005299,-7.22198826,-79.43528369
00005305,-7.16190075,-79.55216021
00005303,-7.18956174,-79.51577606
00005307,-8.13788712,-78.50255902
00016424,-8.11494325,-78.3697271
00006773,-8.11022812,-78.54030318
00026346,-7.9025,-78.5656
00005248,-7.88446833,-78.70907833
00005327,-8.04456667,-78.59021167
00013742,-7.85641667,-78.429465
00015186,-7.29786853,-79.40818975
00008514,-7.4048452,-79.5639532
00005375,-8.27191667,-77.298845
00035155,-8.0332578,-77.4540626
00005388,-7.83272588,-77.6347079
00005392,-8.3077349,-77.4248739
00035912,-7.816461,-78.0452048
00018297,-7.85846833,-77.776815
00024527,-7.8150985,-78.0382364
00021651,-7.81514302,-77.93837967
00037261,-7.732541,-78.0428756
00013550,-7.70452,-77.88189
00005364,-7.57910083,-77.81840269
00017925,-7.61344654,-77.75689384
00035658,-8.1417008,-78.17398431
00005336,-8.379065,-78.40558
00011942,-8.326645,-78.34449
00013754,-7.99747667,-77.70651167
00005277,-7.48168056,-78.81739121
00016937,-7.6779956,-78.53370651
00016831,-7.60455172,-78.68892368
00005285,-7.67055652,-78.61808942
00011702,-8.4142357,-78.7527095
00035909,-6.78718239,-79.84636958
00036245,-6.7671974,-79.8518803
00034752,-6.7416442,-79.8397213
00033808,-6.7762524,-79.8440839
00033134,-6.7863729,-79.8340508
00029643,-6.7727404,-79.84948
00010094,-6.768827,-79.864611
00028326,-6.7739232,-79.8424328
00026958,-6.78040129,-79.84197634
00028633,-6.772225,-79.841653
00004317,-6.77254167,-79.84282667
00028325,-6.7755752,-79.8384404
00015817,-6.780387,-79.8356603
00014862,-6.767802,-79.8411784
00009488,-6.7765974,-79.8442978
00028376,-6.7797791,-79.842313
00024497,-6.7700798,-79.8549907
00016874,-6.7721603,-79.8422843
00018320,-6.78368661,-79.8491954
00030382,-6.7824295,-79.8595856
00011082,-6.76976995,-79.85011075
00029419,-6.7697118,-79.8593109
00004322,-6.77126101,-79.86761375
00027491,-6.7700798,-79.8549907
00008349,-6.6376499,-79.3887901
00004353,-6.90803667,-79.859655
00037207,-6.7523852,-79.8432265
00031980,-6.76248864,-79.8438875
00029421,-6.8001959,-79.8421536
00008833,-6.798765,-79.8421153
00007410,-6.80464635,-79.84630848
00010972,-6.7900804,-79.8470144
00030951,-6.8801867,-79.8716837
00004349,-6.87306333,-79.87104333
00004368,-6.78719667,-79.270125
00006722,-6.88881333,-79.55772833
00035654,-6.63151957,-79.78845141
00034656,-6.6340676,-79.7869714
00007020,-6.05444362,-79.39951337
00004456,-6.3533256,-79.4816371
00004462,-6.23106064,-79.31545789
00004443,-6.64546638,-79.73878664
00004451,-6.48316099,-79.65195647
00004449,-6.45682554,-79.66555322
00007317,-6.45593962,-79.71025152
00037085,-6.70683761,-79.90299997
00036781,-6.7032794,-79.900806
00031843,-6.7197666,-79.9080757
00014303,-6.701574,-79.902096
00025198,-6.70213204,-79.91085983
00004432,-6.48646525,-79.96281733
00004424,-6.52188082,-79.94551429
00004436,-6.48155742,-79.95144756
00004405,-6.27417667,-79.73999667
00008839,-6.1538243,-79.717557
00006683,-5.88427667,-79.885605
00004412,-5.62769333,-79.88386667
00009468,-6.10101587,-79.47133109
00004346,-6.72087641,-79.97555329
00004345,-6.7678064,-79.96592949
00036365,-12.0497997,-77.035664
00035215,-12.04843054,-77.03386701
00033640,-12.0884368,-77.0317907
00032336,-12.04848038,-77.0415274
00033127,-12.05405446,-77.03026212
00033196,-12.0755358,-77.0909337
00032721,-12.0484777,-77.042808
00029126,-12.05634307,-77.05791033
00029016,-12.0523095,-77.0771649
00027357,-11.95934966,-76.98176225
00028401,-12.0556519,-77.08246864
00026449,-12.0493589,-77.0353619
00006191,-12.0428657,-77.0387974
00029953,-12.0494931,-77.0760259
00026637,-12.209676,-76.9041433
00025471,-12.03542477,-77.06655911
00016075,-12.0631928,-77.0395802
00024224,-12.0783737,-77.0344072
00024596,-12.0493589,-77.0353619
00015610,-12.05836675,-77.03836239
00006189,-12.0410293,-77.0688186
00006217,-12.0518041,-77.0550192
00029388,-12.0703103,-77.0348573
00022102,-12.0531876,-77.0418828
00029444,-12.03964575,-77.05301712
00018085,-12.053262,-77.0272082
00036934,-12.003407,-76.8401505
00035989,-12.0281515,-76.9230701
00035724,-12.03381618,-76.90333151
00033559,-12.05772279,-76.96300707
00034314,-12.0054236,-76.84371448
00033692,-12.0251409,-76.9171577
00033035,-12.02536704,-76.91706753
00031097,-12.0125162,-76.8241407
00021261,-12.02514564,-76.90468588
00026313,-12.03123279,-76.92630774
00028273,-12.01605202,-76.82106028
00025309,-12.0177322,-76.8937506
00030055,-12.01700548,-76.88449416
00026862,-12.0753916,-76.9897774
00027553,-12.02767383,-76.93089533
00029257,-12.0564368,-76.96354801
00019209,-12.01541715,-76.81931148
00025491,-12.0260929,-76.918264
00025422,-12.06715066,-76.97569466
00029488,-12.0813556,-76.985729
00019352,-12.01838359,-76.89583249
00025337,-12.07420412,-76.98226667
00024302,-12.03208769,-76.93562861
00021384,-12.01348825,-76.82471371
00017394,-12.01724981,-76.88496649
00005928,-12.0326573,-76.8887157
00008529,-12.0760904,-76.9882525
00032304,-12.14426073,-77.02316466
00033514,-12.1381879,-77.0222876
00023306,-12.1311793,-77.0198865
00011850,-12.14723063,-77.0187474
00019027,-12.1369847,-77.020404
00028766,-12.15139196,-77.01977468
00034761,-12.0587768,-77.0422002
00033352,-12.05648341,-77.04584575
00033399,-12.0664439,-77.050157
00016350,-12.05219469,-77.04458377
00022016,-12.052843,-77.0554082
00025798,-12.05753,-77.04237498
00027705,-12.0526847,-77.0526078
00006185,-12.0539769,-77.0480938
00006184,-12.0640144,-77.0578483
00008624,-12.051999,-77.0429257
00030580,-12.0544772,-77.0439636
00036984,-11.88787737,-77.03675535
00036140,-11.8554883,-77.0392719
00034473,-11.9646478,-77.0534967
00033006,-11.87950355,-77.01646752
00031309,-11.8855399,-77.0367311
00007138,-11.8184648,-77.0471714
00030524,-11.89107728,-77.04080937
00007735,-11.82843292,-77.06889366
00029042,-11.8987073,-77.0383059
00034705,-11.9809454,-76.7797847
00025151,-11.99066381,-76.82133699
00025128,-11.97680972,-76.77402533
00005936,-11.9797934,-76.7889201
00010316,-11.969511,-76.74399
00005939,-12.0130237,-76.7600498
00034828,-12.1994696,-77.0078453
00035246,-12.1846879,-76.9987378
00033718,-12.1734399,-77.0048803
00034613,-12.1670731,-77.02594
00032380,-12.169657,-77.0192252
00032829,-12.2229718,-76.9751781
00031216,-12.1738276,-77.0198434
00031659,-12.1724201,-77.0207684
00028610,-12.19799925,-77.01023836
00027145,-12.19184422,-77.00499824
00030364,-12.1752741,-77.0078005
00006010,-12.194111,-76.9754912
00027387,-12.19548832,-77.00081951
00027753,-12.180245,-77.0067857
00026221,-12.20101238,-76.97877609
00012220,-12.17477494,-77.02035538
00018171,-12.1567124,-77.0190155
00025562,-12.1621574,-77.0221193
00012699,-12.17332985,-77.00663171
00030422,-12.17295666,-76.99185423
00008844,-12.1721545,-77.0152358
00028619,-12.1672137,-77.0256555
00008438,-12.17834115,-77.00451255
00033841,-12.11135873,-76.81942888
00005980,-12.10193731,-76.80206875
00036136,-11.90816847,-77.03425006
00036835,-11.90353646,-77.0526306
00035438,-11.91569337,-77.05608681
00034769,-11.9209382,-77.0620645
00034209,-11.931379,-77.0547079
00033757,-11.9592088,-77.0586187
00034142,-11.9309849,-77.066883
00026336,-11.95899294,-77.05780839
00030896,-11.9571032,-77.0579239
00031307,-11.9294534,-77.0368682
00031325,-11.9114953,-77.0388011
00029998,-11.97052946,-77.05698162
00027565,-11.943567,-77.057848
00008895,-11.93095901,-77.05383477
00029200,-11.9361184,-77.0504558
00029865,-11.94272412,-77.06007621
00029204,-11.9376069,-77.0602598
00028206,-12.0502081,-77.053568
00028667,-11.91324243,-77.0527853
00025130,-11.97158301,-77.05840922
00025432,-11.91354924,-77.0398585
00025598,-11.9351978,-77.0470382
00025148,-11.958359,-77.0530529
00029800,-12.0502081,-77.053568
00021578,-11.9704746,-77.0578048
00014893,-11.90165172,-77.03917644
00029727,-11.94344726,-77.05892621
00029748,-11.9429797,-77.0508472
00005758,-11.92321026,-77.05634961
00011719,-11.9299805,-77.053541
00005773,-11.9661638,-77.0541862
00005764,-11.945087,-77.0308479
00036679,-12.0388326,-76.9926623
00036636,-12.04003641,-76.99055336
00037040,-12.0397062,-76.9932775
00035202,-12.0538613,-77.0041649
00034490,-12.0412231,-77.0031519
00033838,-12.0281546,-76.9906528
00034538,-12.0589094,-77.0076661
00033131,-12.05237569,-77.00341991
00033992,-12.05203344,-77.00771776
00018636,-12.0479963,-77.0006529
00028773,-12.0444676,-76.9979408
00025298,-12.04963313,-77.00117861
00020933,-12.0514862,-76.9983298
00016597,-12.03834133,-76.9938309
00014472,-12.0460716,-76.9874086
00011800,-12.047167,-76.9963471
00005965,-12.0606209,-77.0036943
00030286,-12.05006876,-77.00183227
00020952,-12.0504014,-76.9982845
00029267,-12.0307337,-76.99915765
00005946,-12.03996905,-76.99258174
00034143,-12.0003469,-77.0547361
00032974,-12.00300206,-77.05360136
00031295,-11.98370608,-77.05756305
00027826,-11.99211397,-77.06045619
00035626,-12.07501589,-77.04485602
00035815,-12.0855214,-77.0606459
00034508,-12.0780393,-77.0498003
00033457,-12.0675723,-77.0430473
00033424,-12.07534375,-77.04499415
00033587,-12.0775209,-77.0471896
00033403,-12.0778293,-77.0541556
00033283,-12.08924324,-77.05835021
00032530,-12.0859538,-77.0541078
00031815,-12.0763431,-77.0418612
00030838,-12.0742114,-77.04695155
00010440,-12.07853182,-77.04254664
00009116,-12.0860498,-77.0540661
00017259,-12.0735908,-77.052283
00013245,-12.077104,-77.0487069
00024121,-12.079411,-77.0571084
00026635,-12.089374,-77.0581104
00026434,-12.0750295,-77.0435289
00030011,-12.0722314,-77.0484981
00023753,-12.06672883,-77.04794324
00024618,-12.0776333,-77.0544978
00016470,-12.06787047,-77.04615206
00017173,-12.077661,-77.0530119
00025518,-12.0763147,-77.0446447
00030554,-12.0669619,-77.0451159
00024113,-12.0892785,-77.0581673
00020346,-12.0716856,-77.0381986
00010669,-12.07644535,-77.04263247
00008720,-12.0798682,-77.0402713
00036333,-12.07748531,-76.96494765
00032881,-12.0898601,-76.9480765
00030705,-12.0770194,-76.964036
00031780,-12.102855,-76.94644281
00021757,-12.06788205,-76.93811839
00027761,-12.06253995,-76.94642565
00025686,-12.08996775,-76.94893415
00028688,-12.0709271,-76.9419772
00024231,-12.0703969,-76.9418085
00024357,-12.096981,-76.940544
00029171,-12.0820196,-76.928234
00029847,-12.068466,-76.9428506
00030237,-12.0687234,-76.947387
00005906,-12.0699668,-76.9680629
00028548,-12.06223,-76.94463
00036675,-12.0660414,-77.0305797
00035593,-12.0822058,-77.0061109
00036393,-12.0647406,-77.0055055
00031770,-12.06554194,-77.01491988
00031855,-12.06658309,-77.01472595
00027300,-12.0618192,-77.0200119
00023288,-12.0737233,-77.0189238
00028536,-12.0786244,-77.0236475
00035414,-12.0836358,-77.0344006
00035633,-12.08312698,-77.03485674
00035518,-12.0831699,-77.0348523
00035401,-12.08312968,-77.03481249
00034342,-12.08313431,-77.03482287
00033426,-12.0893146,-77.0342967
00032937,-12.0889374,-77.0339248
00033625,-12.0831699,-77.0348523
00033901,-12.0836972,-77.0359818
00033231,-12.0819185,-77.0335452
00033237,-12.08992253,-77.02398307
00028534,-12.0854497,-77.0345246
00028895,-12.0818906,-77.0335963
00029270,-12.08259455,-77.03915364
00016014,-12.0815231,-77.0365047
00023537,-12.08631758,-77.02620126
00023596,-12.0838876,-77.0358194
00029822,-12.0874109,-77.0365044
00029763,-12.0802479,-77.0284125
00006195,-12.0820795,-77.0318652
00028940,-12.0894566,-77.0353322
00018107,-12.08374531,-77.0315964
00036774,-11.965489,-77.07406662
00037020,-11.9919212,-77.0750494
00035882,-11.9554216,-77.0697516
00036145,-11.99178972,-77.07175891
00034781,-11.9836463,-77.0768939
00034868,-11.94512259,-77.07193292
00032235,-11.98942213,-77.0717921
00033001,-11.9237326,-77.0763242
00033162,-11.9943964,-77.0681381
00030855,-12.0067805,-77.0797735
00011857,-11.9948998,-77.0739622
00024418,-11.9914408,-77.072818
00025890,-11.9718962,-77.069298
00029720,-11.992668,-77.071612
00019787,-11.97723,-77.0656159
00025550,-11.99508139,-77.07779086
00005800,-11.9565532,-77.0822282
00013329,-11.9705363,-77.077756
00021452,-11.9376054,-77.072577
00021789,-11.98809183,-77.07237445
00011792,-11.9333826,-77.0798139
00028170,-11.9973396,-77.0841961
00026844,-11.98209929,-77.07788742
00017972,-11.99444516,-77.08350933
00029777,-11.9484055,-77.0769932
00025204,-11.966759,-77.0634425
00029814,-11.9957122,-77.0803021
00019205,-12.00689584,-77.0687995
00019968,-11.98134889,-77.07318015
00020036,-11.99235063,-77.07134336
00018818,-11.9717714,-77.06884911
00025322,-11.99026759,-77.06754626
00029796,-11.99020137,-77.07195438
00029031,-12.01127404,-77.07053281
00009771,-11.9914848,-77.0752153
00005802,-11.99289373,-77.06562916
00012660,-11.9945479,-77.0743041
00030054,-12.0502081,-77.053568
00029176,-12.0036186,-76.87495685
00026863,-11.93599571,-76.69366769
00019500,-11.93440378,-76.69391849
00005862,-11.9358106,-76.69714449
00015766,-11.93194872,-76.69189773
00005947,-11.93419549,-76.69349468
00037106,-12.3115054,-76.83600258
00035105,-12.2752444,-76.8699679
00034381,-12.2390423,-76.9123228
00032659,-12.2781899,-76.8685664
00032901,-12.2731311,-76.8686489
00030111,-12.27186906,-76.87224782
00033732,-12.0970626,-77.0580136
00033962,-12.092282,-77.0583465
00033528,-12.092282,-77.0583465
00032555,-12.0944659,-77.0596149
00032706,-12.0910139,-77.0569523
00031013,-12.09026086,-77.06966913
00031723,-12.09059258,-77.05728828
00027149,-12.0904353,-77.069999
00027707,-12.0904353,-77.069999
00018288,-12.0941195,-77.0712353
00029389,-12.0875158,-77.0661294
00010983,-12.0925599,-77.0700289
00006204,-12.088689,-77.06792
00029546,-12.09237769,-77.05837778
00011803,-12.087817,-77.072371
00035859,-12.077698,-77.0603629
00036713,-12.08322009,-77.06075347
00035373,-12.070793,-77.0504902
00034299,-12.08464,-77.0620454
00035013,-12.08464,-77.0620454
00019749,-12.07336479,-77.06625468
00025181,-12.0773562,-77.0624111
00030467,-12.0731306,-77.0650809
00029296,-12.07174123,-77.06718943
00029283,-12.07718893,-77.0713777
00035534,-12.1271887,-77.0112707
00035778,-12.1107536,-77.0297331
00035876,-12.1277657,-77.0101937
00035789,-12.1293537,-77.0300217
00035801,-12.1189466,-77.0299179
00036378,-12.1168003,-77.0320777
00035563,-12.1230767,-77.031308
00034488,-12.11924182,-77.03488081
00035476,-12.1107536,-77.0297331
00034791,-12.1207925,-77.0290084
00031376,-12.10947942,-77.0377723
00033645,-12.1271313,-77.0240253
00032939,-12.1216291,-77.0184048
00031798,-12.1111331,-77.0432414
00023283,-12.1169376,-77.0358029
00031608,-12.11355479,-77.04773939
00029540,-12.121141,-77.018438
00030476,-12.10867201,-77.0353905
00025541,-12.1261171,-77.0206055
00026583,-12.11376055,-77.04774624
00027905,-12.1232579,-77.0313837
00027087,-12.1192713,-77.0275408
00026157,-12.11603565,-77.03716613
00029547,-12.12613,-77.0308785
00026177,-12.122955,-77.028543
00024803,-12.1161762,-77.0427062
00008746,-12.1255566,-77.0343341
00029934,-12.1262486,-77.0167473
00029577,-12.1289499,-77.0182103
00029581,-12.1141753,-77.0352357
00006097,-12.1874984,-76.867652
00006090,-12.2282504,-76.8581836
00036705,-11.8654669,-77.0790984
00037204,-11.8652304,-77.0787217
00034228,-11.8630412,-77.0793076
00030902,-11.8657943,-77.0778329
00027816,-11.86123984,-77.07854456
00029899,-11.8644119,-77.0772076
00025433,-11.855234,-77.08357
00024628,-11.929976,-77.0976098
00030396,-11.88043534,-77.06919707
00007632,-11.8631805,-77.079335
00028320,-12.33271757,-76.82497712
00006086,-12.3379295,-76.82609
00030086,-12.0209614,-77.02974809
00025121,-12.027218,-77.034331
00010409,-12.0282877,-77.044228
00008881,-12.0370175,-77.0351271
00005638,-12.0316958,-77.0302538
00036623,-12.0930624,-76.9985203
00036834,-12.0939601,-77.0022075
00036222,-12.0978748,-77.0104262
00036609,-12.0864313,-76.9940916
00035472,-12.10934535,-77.00363127
00033606,-12.1015958,-77.0043786
00033189,-12.1056534,-77.0074385
